X,Y,Aedes.albopictus_AllData_RUN4 logistic values
4174728.54555954,2343980.03527889,0.11734903
4144760.45738412,2345027.60647808,2.3937758E-4
4466820.91707868,2481053.21238214,0.4093183
4506318.16126006,2562525.83785108,0.19906998
4074442.00609053,2360203.18025094,0.006461904
4299718.34307187,2493971.92322273,0.24299335
4073295.73792316,2659118.79342101,0.024892543
4261015.41557381,2653559.81526941,5.7763286E-4
4549777.10086308,2623564.70065623,0.036575504
4231356.63004623,2463179.09440372,0.46581304
4122752.1355304,2646043.67534408,0.109024405
4117364.15998355,2386301.90204476,0.2455911
4585009.39560934,2248515.92406832,0.5869105
4626765.16233494,2648399.41894205,0.0039027676
4167886.61439703,2645959.70454481,0.010935302
4634584.19707918,2549250.72069226,0.09306826
4522671.04932,2641542.65189536,4.5281093E-4
4201469.98062935,2560661.24058075,0.10543969
4436014.66203176,2618465.42069077,0.005246349
4480099.46580136,2509928.26794683,0.37136084
4421452.52998171,2558849.14280854,0.03947025
4494821.21659056,2401738.81349856,0.29361895
4417680.78813156,2505529.90293825,0.25498945
4224773.59469565,2509153.73349404,0.4552793
4487448.19510862,2498954.90829615,0.25537756
4322540.65556357,2536067.36618453,0.051239077
4481652.00324201,2436485.72880132,0.1872133
4600346.02773432,2627938.46306326,0.09322255
4094312.23008419,2387591.75450748,0.0015692436
4162254.97710746,2376611.37061753,0.1551318
4611741.29866481,2242402.36833562,0.45357147
4109152.28164246,2367330.25343632,0.04604166
4062989.46473149,2352372.17732569,0.0029780776
4376174.9952405,2242968.38592343,0.37463567
4507884.45832416,2546850.60133751,0.33713603
4491152.09725766,2274809.22667419,0.43091458
4349731.63078608,2297392.66847873,0.08387696
4099769.95046591,2436710.87273271,0.0030912769
4537498.09675435,2257846.57682269,0.14450307
4217437.52709545,2474170.51532033,0.20256378
4590801.0012438,2559985.85731449,0.48501858
4180174.46904865,2561329.37795841,0.0028358093
4097528.81526896,2350902.90918773,4.6492656E-4
4540276.37607825,2263257.25839107,0.04087624
4469855.40514668,2264487.35783567,0.5081908
4401704.01999414,2596937.23090362,0.009793643
4537224.78465556,2309333.99612366,0.103112206
4272313.91677287,2573579.30604635,0.25235873
4450352.46165152,2542218.92350351,0.2895862
4458367.14352296,2416074.20758101,0.19312283
4494275.00823554,2415825.42681087,0.18727733
4067233.65243064,2560291.33844674,0.01133136
4069228.16022675,2585427.33998256,0.006242116
4073369.14490681,2427634.56891796,2.4681241E-4
4297629.7692653,2525806.0368581,0.37882277
4306587.54341256,2360711.80058245,0.27341527
4557674.03847695,2573709.77202391,0.50746775
4282065.09634822,2538998.35475406,0.021064717
4545880.44750985,2594561.19959163,0.21489824
4194332.4830716,2469164.66452596,0.6762541
4404865.66013183,2530552.03648707,0.44887382
4171588.67596313,2631021.87633533,0.0030971034
4517845.68245549,2260048.97071673,0.22034101
4137637.17971174,2463349.30430355,0.44929445
4245712.97488829,2424018.75676605,0.34150335
4464452.99431617,2250360.75039833,0.46782273
4367595.31405161,2602994.95568946,2.2959983E-4
4562740.31279457,2278804.79040421,0.5304119
4160636.54013247,2652019.28685033,0.031762306
4400562.04708655,2320398.48746324,0.31125057
4352580.96485253,2444148.01344125,0.5299139
4090999.50692787,2410494.03091003,0.001255725
4287034.87773698,2394492.81824085,0.12645453
4340931.85413568,2573553.46710507,0.16542245
4165678.39350472,2415137.8183581,0.36794108
4295715.03212971,2440062.21650053,0.38876882
4399574.61781943,2535134.81254918,0.26351318
4458331.93110965,2380106.16158226,0.25272542
4469849.20724825,2408527.705874,0.17332043
4088277.16003232,2488761.69257971,1.1710551E-4
4273306.36172852,2540664.23785086,0.06037395
4392263.49518432,2471643.38013894,0.34532326
4400372.89690262,2645239.56080655,3.680573E-4
4271694.29896269,2414647.95255621,0.124600604
4207234.71137692,2482994.37752761,0.21476364
4172235.96675836,2624956.22553094,6.8356557E-4
4313520.57801852,2423434.25356283,0.62620866
4368416.48576474,2488625.0354127,1.9309065E-13
4228978.69059943,2500295.23694054,0.48175013
4125608.13777268,2399310.91793338,0.18503514
4577696.33395644,2240155.19010838,0.30530155
4156241.63611188,2400372.5207688,0.38639858
4373474.0099609,2330460.22177253,0.14894158
4095988.42990599,2587622.67516745,0.012496845
4589510.64775921,2616372.99864748,0.03370679
4464178.95162981,2475993.31601451,0.29299122
4098031.75075971,2576999.73187359,0.0031353114
4085149.1577045,2603274.49420041,0.033845536
4385586.91987876,2517057.17665174,0.43531188
4585793.55082034,2267088.60907291,0.5727522
4426151.67064217,2466994.49783507,0.39608476
4073931.04370731,2450589.61341799,7.0068745E-6
4444194.97615171,2433858.69009713,0.23106824
4181565.93295357,2413273.63992153,0.45646393
4111224.35603584,2379402.46801817,0.10730151
4379126.45114332,2660692.10609967,3.3737643E-4
4414296.20038699,2484533.97268238,0.3123511
4395473.84159857,2476566.21494502,0.7650167
4167552.55158744,2635493.69999451,0.0057362746
4520402.09928055,2245151.27671359,0.300014
4435490.0976851,2408799.66264788,0.23524474
4244646.354453,2584907.61340894,0.035046928
4382476.88591304,2329163.32675874,0.33215043
4448240.27176297,2471710.12229481,0.21146576
4085346.4914538,2493112.01517302,3.0013182E-6
4238938.0062844,2490066.92397512,0.49183106
4116924.26696179,2461094.81073568,0.10397194
4150943.30911618,2327648.11758898,0.24516721
4529807.82121621,2286125.25939189,0.122203864
4215430.77437563,2511321.0925125,0.5095117
4476575.85379917,2567134.69583666,0.074608795
4477804.48278787,2373250.01448523,0.25238863
4295402.19494379,2354827.61759551,0.41654772
4354344.52107878,2518586.28598923,0.26811022
4174153.97380347,2514495.70937264,0.023610061
4192651.88028188,2586141.0826209,1.26139985E-5
4360456.81217929,2294243.59038669,0.48511937
4609462.47251293,2456967.36541054,0.5480432
4224900.95351383,2532080.15801548,0.5137408
4136048.19705443,2362306.4144264,0.15141511
4556730.60642193,2520675.9651714,0.34525675
4515026.8151847,2533745.72581226,0.24789673
4493234.92308825,2518355.63891413,0.39824685
4256118.22147509,2513751.03837817,0.4615571
4231256.36975289,2382792.8583187,0.26935387
4161790.09366654,2601843.31063751,6.9016914E-6
4312664.72880399,2575327.80789967,0.0030912578
4271118.84803693,2434216.88857362,0.26236546
4172052.49815112,2552053.90247266,1.8274332E-4
4272863.4447639,2635623.1566357,0.013953514
4266514.01924716,2560964.51175903,0.5227222
4473593.39935435,2467019.33634069,0.228622
4449264.23413236,2603420.36129915,0.0011201885
4490409.47582705,2486504.99857604,0.30194634
4484266.96756675,2566927.11389232,0.058596674
4521674.36386573,2591224.68117317,0.05266956
4394488.26891685,2350675.59670834,0.17245921
4363986.58173029,2588140.20442079,1.5518957E-4
4392002.59935033,2338059.12555216,0.104667515
4430743.174819,2437450.80908501,0.36092517
4486242.58546692,2484674.07049,0.24441645
4193867.10103297,2490861.06048953,0.4074457
4487541.68247685,2630419.70260031,0.006838808
4337997.70745214,2328093.73737966,0.4259355
4091133.75009957,2562488.79701829,0.09175316
4630165.64871077,2460549.63713709,0.27943432
4547983.83743639,2504473.82488923,0.62285703
4464834.83323829,2315966.54396952,0.07287318
4098157.26606704,2305567.3235932,0.21444803
4267922.29967568,2511714.32920208,0.48188728
4406997.69408175,2352316.79733179,0.19233122
4283056.28790204,2551957.34067935,0.0010590913
4062517.8203572,2393485.45103911,2.83229E-4
4356528.61358364,2392378.55665956,0.2293535
4620831.00469819,2435401.89943799,0.4688005
4375099.95830461,2548275.57891925,0.049497735
4545168.94897884,2602576.02680074,0.060852922
4431727.61394535,2478941.74036278,0.24974823
4260654.76670809,2485744.25292599,0.3293207
4201818.54179112,2580819.01575749,2.4529902E-4
4088381.88922902,2416298.44682294,0.001020883
4506816.01881182,2595681.0028962,0.08568354
4166444.60003503,2434306.46413279,0.4794549
4271745.95045325,2419574.84597945,0.30424845
4155966.19076818,2422782.51409443,0.424379
4533522.23487677,2590868.05687758,0.13723053
4209562.4315837,2594541.97037131,2.8869714E-5
4377558.8239091,2263780.62102823,0.73497725
4566246.2086003,2537154.4687494,0.3472795
4217716.53922785,2621568.00512565,1.2151166E-4
4091061.4675281,2495116.73372995,1.2836991E-5
4613085.88789915,2656342.54412294,4.4156334E-4
4162210.47078769,2589234.07659459,8.719813E-6
4222767.18250308,2459065.50960551,0.63822997
4571716.24314736,2583214.18620275,0.1519437
4189716.71627327,2418940.19170044,0.4927027
4121150.258549,2605930.1779189,0.0070987046
4507747.7729501,2563291.19814176,0.16357358
4495499.33717497,2579463.73021397,0.0030507343
4101605.01921882,2519596.58290954,0.003737051
4056881.20380096,2396867.83845323,0.011957623
4276491.28257559,2522486.56707677,0.51034313
4470838.34354077,2564523.94736985,0.0038498912
4478456.61856752,2410320.80909407,0.20279391
4513828.00032226,2546220.73131926,0.5221909
4251910.10915771,2453943.21014761,0.25844893
4427369.14080544,2445421.97322919,0.37327695
4254874.13208096,2501010.86522807,0.89102215
4385867.73617596,2367951.20117039,0.10890992
4490052.54121055,2635417.19090404,0.004579421
4621661.07147166,2440119.55783924,0.50502276
4465287.57361841,2517482.54822913,0.30136505
4526722.83522724,2535218.53301583,0.33497274
4552215.93641743,2537593.1667697,0.3589285
4509878.39737063,2500912.3163827,0.2916711
4273514.7113713,2462627.27136934,0.2129406
4085002.32350472,2437084.85374598,1.7440092E-4
4455318.24747784,2420994.66530562,0.18260862
4076783.98545178,2542622.31899592,4.6200785E-4
4609037.50675006,2452977.5002493,0.49865788
4593335.38971487,2598897.57179268,0.0034460945
4364972.60842818,2250308.74492515,0.25978827
4402908.90359384,2375960.68423065,0.1889851
4318755.70243658,2475369.21406988,0.4484919
4218204.96957978,2412265.50961255,0.8028413
4431443.93351544,2338351.7601649,0.115067035
4621792.29767465,2545657.65898955,0.030788735
4152482.23957307,2612598.75405359,4.845712E-4
4419825.34546878,2563933.76923737,0.20530385
4340898.46366332,2615897.97799002,4.5334655E-4
4155228.20390161,2403659.86205432,0.37873942
4486494.77907914,2652733.93046119,5.7244746E-5
4424364.18852255,2486373.46872984,0.49326548
4109072.12111392,2369524.4630786,0.04991645
4433721.0009685,2510434.92847064,0.5146902
4447396.2263912,2405934.85581932,0.32755408
4452000.18810111,2659697.0490891,2.0304532E-4
4448332.78857036,2663529.83325835,5.994443E-6
4141594.70209183,2557059.21250163,5.3778473E-5
4305744.83773506,2431666.6199029,0.691824
4087575.17770417,2292821.09250635,0.86982524
4425127.54747203,2608667.4386994,0.109980136
4308329.27049912,2543371.4340137,8.650092E-5
4622668.42868864,2662645.20483987,0.0012650853
4078486.75129412,2476654.86733815,3.022638E-4
4210279.83670166,2419349.6562603,0.45247132
4136131.82667923,2303657.91580152,0.07369057
4076264.94351281,2342464.95244156,0.0016550919
4453983.03069848,2598504.8698758,0.003795315
4180082.49831292,2665523.12194154,0.051616702
4378497.59208779,2522616.25231612,0.42353085
4469165.05644811,2470437.59716622,0.26504487
4082487.93358424,2508350.65293288,9.883092E-5
4100321.88000968,2386147.62593202,0.0067063593
4446857.29290581,2572901.23781471,3.1335154E-4
4197408.80742627,2501897.00134287,0.48766378
4104451.59444841,2421334.71781475,0.18021648
4498661.42949971,2595290.66365151,0.0033381607
4430424.59720063,2268463.29626206,0.35685068
4434709.86817652,2654215.75565907,0.001497207
4249950.22966589,2585784.39978691,0.0037204348
4150454.65002653,2521581.40389167,3.4166407E-4
4174945.46667808,2457094.07627208,0.23566723
4202308.09164483,2397404.36048948,0.34142408
4611381.07897163,2635577.18303497,0.003009894
4226373.6976981,2500019.78129734,0.49735743
4237301.42894747,2551337.38419373,0.4872085
4370681.4679954,2288548.72068533,0.59836525
4251184.16430449,2375000.51090713,0.21591423
4551215.35513062,2617323.30152713,0.0016702095
4178808.85713948,2365301.50334954,0.29243332
4293335.26448474,2439130.67449889,0.4885139
4097585.46408115,2422934.78763039,0.0047199586
4465453.39363756,2422373.88607552,0.35106316
4465014.72747853,2361801.71507202,0.25592494
4119947.98362772,2437304.2006854,0.48263773
4079932.94004502,2410559.88013023,0.0010319311
4358546.30680723,2486462.00275383,0.54390615
4221106.92544176,2540889.67073987,0.44060382
4230476.32838718,2536028.24792298,0.5613779
4157744.91074505,2460503.13667717,0.24010205
4480603.06785225,2544871.42752535,0.16168244
4084064.16557409,2292350.88545337,8.5892196E-7
4409168.6674274,2237091.23473625,0.21655054
4351039.60599913,2269751.5685568,0.083097175
4079728.91611748,2583406.60373408,0.025448218
4302100.28984171,2642168.67067651,9.6020376E-4
4468586.68253769,2522540.4051942,0.59891576
4449334.93891455,2256311.12953903,0.5515689
4064645.87443132,2406192.8716151,0.025241826
4195243.3049036,2576564.32109691,0.033483718
4388490.13591303,2456619.88975478,0.5329388
4530446.3634419,2313398.26632069,0.15039623
4070123.60704663,2648459.99968512,0.045704845
4056030.09073841,2644247.5824836,0.007123042
4499955.84688162,2261521.70314893,0.39543465
4344321.56271293,2633801.28933871,0.0062918174
4143395.04714368,2493929.91918097,0.012133974
4511399.17329477,2547263.2262423,0.35765085
4228928.42639858,2609424.66161863,8.264024E-5
4369887.15449758,2480956.23205464,0.49823657
4422439.45763799,2378187.29527407,0.7752795
4227501.38110899,2514825.31754099,0.49453193
4270371.73713726,2360860.71780481,0.29857677
4510999.92708748,2599893.80762642,0.076889455
4181583.55907219,2353524.12428129,0.25293776
4528120.86883665,2532359.3765728,0.29422817
4098265.4639479,2551097.56446474,0.0064434186
4368069.88917557,2346951.75366023,0.011788358
4322502.20577391,2483331.93316765,0.6491752
4391578.696432,2644942.88724063,6.1517294E-6
4272200.72310812,2426470.39297323,0.32985175
4420610.67265957,2350787.46905934,0.13427646
4370556.53967787,2522702.10154867,0.07437953
4538669.46936319,2260136.68078623,0.073353946
4631123.11503496,2610819.87295489,0.03280585
4328690.76117228,2496169.03850787,0.40420204
4579616.02673448,2275963.84346635,0.03276585
4425040.75274645,2515366.7927834,0.40575048
4123287.19702794,2582607.06688403,0.0035412891
4082311.67725607,2461279.26822614,4.375328E-4
4501367.27637137,2323466.32202948,0.18235168
4470915.17898838,2441885.44400598,0.21177657
4588414.548526,2538863.04894922,0.2493081
4232606.9143478,2587186.22144675,0.0061604166
4303262.93877371,2473921.40932281,0.24548908
4463009.57064743,2309799.58074516,0.08979457
4463893.3096171,2661976.41632141,1.3948903E-4
4365735.67376764,2604819.76066398,3.003476E-4
4497027.42475686,2415184.6485869,0.1985957
4145521.70125039,2504920.72936965,0.18715133
4254402.57957723,2431418.77021964,0.25992295
4270660.21795438,2612546.95082344,6.0569728E-5
4083335.29134378,2661772.08474111,0.03949148
4550563.56707674,2548667.97972263,0.23923163
4194382.13598923,2617317.93795973,5.6886875E-6
4214808.05111078,2576168.86274826,0.20484613
4444087.48313085,2292945.01916314,0.27775037
4201642.1442784,2429196.38073198,0.6753282
4457492.50644592,2655156.43853858,1.7721817E-6
4131870.29570937,2477075.75413999,0.1817298
4181691.98782594,2392919.65721838,0.37968355
4157678.56284252,2383232.49370643,0.2570345
4447252.10064956,2325699.23884214,0.11582306
4385544.94828964,2233172.77284575,0.36759105
4218029.51004097,2557215.73056487,0.03413305
4359128.07797932,2467013.32207196,0.43537852
4356427.51479566,2498489.12801181,0.5738923
4483959.37353729,2246643.28649175,0.28357217
4273162.40040062,2392302.15586272,0.21128933
4376465.98384955,2483604.97220948,0.27161077
4250308.17498045,2408113.08023036,0.28028554
4284094.38344443,2357683.16579823,0.29206955
4404764.61681299,2559158.86327548,0.37891462
4261688.14403524,2589448.246369,0.023666007
4497118.25817979,2571973.47465904,0.1005106
4356597.18753144,2263625.19482113,0.19844761
4442389.42527924,2487059.56334019,0.23013248
4202566.56982893,2381699.06644588,0.2043214
4288279.17467462,2523261.2864046,0.48629734
4300966.80038182,2460144.74179027,0.36505932
4327349.58150284,2538609.83903598,0.0142688
4058184.65302305,2651616.04568303,0.016078671
4123395.89576871,2589941.57616311,4.4486304E-5
4158139.08500636,2370400.35369738,0.29342544
4458460.27165766,2390164.86325699,0.1941591
4421767.4958936,2577313.68716173,0.22829893
4452972.99503627,2598143.25218084,0.0016664627
4292090.89643849,2638942.51245715,7.7683706E-4
4316039.85564723,2399178.47808358,0.18196602
4101354.98460581,2470640.59012363,1.4992019E-4
4231024.51884399,2643899.97829461,5.342958E-4
4310576.08308743,2374955.37031038,0.035629164
4439252.34958739,2452677.53643913,0.49345773
4392628.985939,2292607.78978005,0.8036414
4105419.34960866,2365029.97071247,0.006772231
4625859.16192373,2533494.85277901,0.48381108
4073803.66298145,2489233.38804675,5.13189E-5
4475072.93926594,2429330.18765156,0.17348678
4336947.51673895,2592753.35211593,2.9770483E-4
4274848.14960525,2603915.18318546,1.9863006E-4
4177853.2781388,2437061.13052282,0.28618014
4402716.36184011,2406313.70807459,0.37225175
4465008.17752114,2420717.7276963,0.25221223
4098990.64157148,2586255.44822995,0.010127824
4363226.08271791,2655949.87226299,3.8429172E-4
4098462.49955135,2459867.87134394,5.3012447E-4
4500320.31732236,2376148.60659653,0.30493414
4090648.41102529,2641612.90078252,0.2419813
4466732.53931931,2505829.91986373,0.401364
4469153.99350066,2260287.22571711,0.5620942
4435619.96956276,2327021.79710669,0.1254867
4318848.40090859,2429550.52351534,0.40952516
4066854.18398625,2518676.44390025,1.7255299E-4
4066471.96655222,2395661.33720115,1.7322238E-4
4460178.66687702,2257992.30211052,0.38894388
4452304.00415694,2590274.25796404,0.0055870833
4557300.83099776,2238673.35997209,0.053059485
4179524.89926775,2607041.31537055,1.0509641E-6
4392197.192476,2385661.62752872,0.18487094
4362060.36611958,2537984.90389023,0.0013648287
4384878.19672409,2522173.29319303,5.171972E-12
4534108.38795135,2539610.3439441,0.28098848
4357102.96331951,2629646.1520772,2.9089782E-4
4318213.95651385,2492801.37792996,0.5057491
4237970.05175182,2424697.20530022,0.0033337767
4398846.37520117,2324122.41991717,0.084835105
4513318.96016675,2328949.72714995,0.15822208
4187412.16055323,2485373.72052173,0.3014098
