Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.18962E-3,59.926979534,0.513740754,0.0775,0.5,0
3.2002E-3,60.246999788,0.514568038,0.07625,0.5,0
3.20177E-3,60.567176599,0.514690205,0.075,0.5,0
3.24688E-3,60.891864806,0.518184405,0.07375,0.5,0
3.29942E-3,61.221807067,0.522190921,0.0725,0.5,0
3.30089E-3,61.290984907,0.522302175,0.07125,0.5,0
3.30646E-3,61.552452668,0.522722206,0.07125,0.516129032,0
3.35284E-3,61.887736705,0.526196591,0.07,0.532258065,0
3.36069E-3,62.223806131,0.526779879,0.06875,0.532258065,0
3.36718E-3,62.560523764,0.527260205,0.0675,0.532258065,0
3.37569E-3,62.898092819,0.527889636,0.06625,0.532258065,0
3.40323E-3,63.238415776,0.529914082,0.065,0.532258065,0
3.41004E-3,63.57942014,0.53041232,0.06375,0.532258065,0
3.44483E-3,63.923902695,0.532939177,0.0625,0.532258065,0
3.45645E-3,64.167218807,0.533777394,0.06125,0.532258065,0
3.46136E-3,64.270038462,0.534130701,0.06125,0.548387097,0
3.4755E-3,64.617588702,0.535145344,0.06,0.548387097,0
3.54035E-3,64.971623482,0.539740875,0.05875,0.548387097,0
3.60025E-3,65.331648467,0.543906071,0.0575,0.548387097,0
3.60947E-3,65.692595164,0.544540285,0.05625,0.548387097,0
3.65047E-3,66.057642306,0.547340489,0.055,0.548387097,0
3.66084E-3,66.423726499,0.548043246,0.05375,0.548387097,0
3.71336E-3,66.795062551,0.551568924,0.0525,0.548387097,0
3.811E-3,67.088754797,0.557979445,0.05125,0.548387097,0
3.84437E-3,67.563605409,0.560128823,0.05,0.564516129,0
3.86392E-3,67.949997121,0.561377885,0.04875,0.564516129,0
3.87518E-3,68.337514656,0.562094157,0.0475,0.564516129,0
3.99007E-3,68.736521724,0.569272476,0.04625,0.580645161,0
4.01125E-3,69.137646812,0.570570138,0.045,0.580645161,0
4.0226E-3,69.539906358,0.571261985,0.04375,0.580645161,0
4.03698E-3,69.943603979,0.572135793,0.0425,0.580645161,0
4.04715E-3,70.348319459,0.57275212,0.04125,0.580645161,0
4.052E-3,70.753519797,0.573045083,0.04,0.580645161,0
4.06606E-3,71.16012601,0.573892281,0.03875,0.580645161,0
4.11503E-3,71.254205474,0.576817369,0.0375,0.580645161,0
4.26057E-3,71.533780755,0.585277576,0.0375,0.596774194,0
4.43187E-3,71.896607346,0.594812246,0.03625,0.661290323,0
4.49778E-3,72.038838117,0.598365227,0.03625,0.677419355,0
4.5081E-3,72.489647763,0.598915776,0.035,0.677419355,0
4.55253E-3,72.658759337,0.601269723,0.03375,0.677419355,0
4.62975E-3,72.95262289,0.605295096,0.03375,0.693548387,0
4.77021E-3,73.429643483,0.6124124,0.0325,0.693548387,0
4.79947E-3,73.909590848,0.613863297,0.03125,0.693548387,0
4.83722E-3,74.010528968,0.615718503,0.03,0.693548387,0
4.98592E-3,74.408182884,0.622857007,0.03,0.709677419,0
5.0577E-3,74.913952858,0.626208758,0.02875,0.709677419,0
5.07147E-3,75.421099898,0.626844982,0.0275,0.709677419,0
5.29551E-3,75.889766869,0.63689966,0.02625,0.709677419,0
5.42569E-3,76.167470084,0.642497477,0.025,0.725806452,0
5.58643E-3,76.512349495,0.649174877,0.025,0.741935484,0
6.19191E-3,77.060854814,0.672236475,0.02375,0.741935484,0
6.30622E-3,77.770932797,0.676254162,0.0225,0.790322581,0
6.77735E-3,78.448667717,0.691824013,0.02125,0.790322581,0
7.00426E-3,78.733919022,0.698800781,0.02,0.790322581,0
7.36308E-3,79.184975497,0.709210465,0.02,0.806451613,0
7.40953E-3,79.330559061,0.710505722,0.01875,0.806451613,0
7.60576E-3,79.945551074,0.715852332,0.01875,0.822580645,0
8.2472E-3,80.770271288,0.73203041,0.0175,0.822580645,0
8.37247E-3,81.607518535,0.734977232,0.01625,0.822580645,0
8.48254E-3,82.455772186,0.73751337,0.015,0.822580645,0
9.20613E-3,83.256866113,0.75304975,0.01375,0.822580645,0
9.82873E-3,84.371125693,0.765016815,0.0125,0.85483871,0
9.90224E-3,85.361349909,0.766353768,0.01125,0.85483871,0
1.04154E-2,86.402894606,0.77527921,0.01,0.85483871,0
1.18828E-2,87.363363703,0.797406512,0.00875,0.85483871,0
1.22935E-2,87.632248207,0.802841311,0.00875,0.870967742,0
1.23559E-2,88.867840756,0.803641356,0.0075,0.870967742,0
1.31804E-2,89.269769019,0.813634866,0.00625,0.870967742,0
1.55445E-2,90.42228896,0.8373689,0.00625,0.887096774,0
1.88716E-2,92.309446105,0.862086767,0.005,0.887096774,0
2.01729E-2,94.326735443,0.869825226,0.00375,0.887096774,0
2.46839E-2,96.795122273,0.891022134,0.0025,0.887096774,0
3.20488E-2,100,0.913909586,0.00125,0.887096774,0
1E0,100,0.996990088,0,0.887096774,0
