Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.5995E-3,72.882350916,0.591529128,0.03125,0.790322581,0
4.61965E-3,73.3443156,0.592584675,0.03,0.790322581,0
4.68183E-3,73.812498892,0.595808872,0.02875,0.790322581,0
4.851E-3,74.29759852,0.604326801,0.0275,0.790322581,0
4.87201E-3,74.784799445,0.60535987,0.02625,0.790322581,0
4.97742E-3,75.003109198,0.610461841,0.025,0.790322581,0
5.11919E-3,75.296718198,0.617119117,0.025,0.806451613,0
5.19911E-3,75.816629057,0.620772782,0.02375,0.806451613,0
5.30199E-3,76.346828519,0.625374893,0.0225,0.806451613,0
5.60542E-3,76.907370509,0.638319187,0.02125,0.806451613,0
5.65023E-3,77.472393878,0.640155541,0.02,0.806451613,0
5.77146E-3,78.049539747,0.645030847,0.01875,0.806451613,0
5.9256E-3,78.478009035,0.651042581,0.0175,0.806451613,0
5.98684E-3,78.648223869,0.653374681,0.0175,0.822580645,0
6.12507E-3,79.260730784,0.658525995,0.01625,0.822580645,0
6.54913E-3,79.91564369,0.673415646,0.015,0.822580645,0
7.28244E-3,80.643887501,0.696314353,0.01375,0.822580645,0
7.48904E-3,81.392791216,0.702197174,0.0125,0.822580645,0
7.78769E-3,81.97314965,0.710309372,0.01125,0.822580645,0
7.89534E-3,82.18232479,0.713125905,0.01125,0.838709677,0
9.46718E-3,83.129042676,0.748790757,0.01,0.838709677,0
1.02924E-2,83.468849465,0.764183123,0.00875,0.838709677,0
1.25039E-2,84.379431873,0.79744192,0.00875,0.85483871,0
1.34101E-2,85.720441272,0.808508861,0.0075,0.85483871,0
1.68433E-2,87.404768544,0.841348198,0.00625,0.85483871,0
2.41935E-2,89.824123383,0.883955029,0.005,0.85483871,0
2.49723E-2,92.321348881,0.887165339,0.00375,0.85483871,0
2.9811E-2,95.302451725,0.903716679,0.0025,0.85483871,0
4.69755E-2,100,0.936669783,0.00125,0.85483871,0
1E0,100,0.996833944,0,0.85483871,0
