X,Y,Aedes.albopictus_AllData_RUN4 logistic values
4417680.78813156,2505529.90293825,0.25174195
4083099.98870717,2328865.2673497,0.24326514
4224773.59469565,2509153.73349404,0.49530706
4487448.19510862,2498954.90829615,0.15905555
4322540.65556357,2536067.36618453,0.040927246
4244691.05333339,2544192.07859373,0.5363399
4162254.97710746,2376611.37061753,0.26044577
4477230.2059201,2582918.17770912,0.017779917
4611741.29866481,2242402.36833562,0.016691627
4109152.28164246,2367330.25343632,0.10749429
4285162.11630236,2529583.66073866,0.19749664
4376174.9952405,2242968.38592343,0.010994336
4507884.45832416,2546850.60133751,0.22566696
4491152.09725766,2274809.22667419,0.40911496
4349731.63078608,2297392.66847873,6.034578E-5
4099769.95046591,2436710.87273271,0.011975715
4537498.09675435,2257846.57682269,0.07179726
4605238.26098659,2581752.53154035,0.017062042
4590801.0012438,2559985.85731449,0.40971947
4180174.46904865,2561329.37795841,0.011299338
4540276.37607825,2263257.25839107,0.028219739
4401704.01999414,2596937.23090362,0.015237332
4537224.78465556,2309333.99612366,0.030186888
4272313.91677287,2573579.30604635,0.20607208
4450352.46165152,2542218.92350351,0.24655889
4096639.3674337,2519002.39065423,0.026118794
4458367.14352296,2416074.20758101,0.1433267
4115560.86530273,2636872.72364195,0.071758136
4494275.00823554,2415825.42681087,0.08885004
4067233.65243064,2560291.33844674,0.029276738
4069228.16022675,2585427.33998256,0.012822042
4073369.14490681,2427634.56891796,0.04442152
4624503.07570593,2534251.26480951,0.36993396
4306587.54341256,2360711.80058245,0.2166545
4557674.03847695,2573709.77202391,0.4369474
4545880.44750985,2594561.19959163,0.21375364
4194332.4830716,2469164.66452596,0.3048801
4171588.67596313,2631021.87633533,0.010332872
4517845.68245549,2260048.97071673,0.14177442
4137637.17971174,2463349.30430355,0.30379263
4464452.99431617,2250360.75039833,0.43671566
4367595.31405161,2602994.95568946,0.0048547545
4562740.31279457,2278804.79040421,0.64440763
4160636.54013247,2652019.28685033,0.0589598
4400562.04708655,2320398.48746324,0.22814082
4352580.96485253,2444148.01344125,0.1758354
4090999.50692787,2410494.03091003,0.007027265
4287034.87773698,2394492.81824085,0.110461235
4340931.85413568,2573553.46710507,0.22929446
4165678.39350472,2415137.8183581,0.30965644
4163369.6439351,2376189.01690637,0.2813061
4399574.61781943,2535134.81254918,0.22457787
4458331.93110965,2380106.16158226,0.11353782
4469849.20724825,2408527.705874,0.08825079
4088277.16003232,2488761.69257971,0.04781761
4392263.49518432,2471643.38013894,0.16659355
4400372.89690262,2645239.56080655,0.003999291
4271694.29896269,2414647.95255621,0.1424764
4207234.71137692,2482994.37752761,0.3694885
4172235.96675836,2624956.22553094,0.008449757
4313520.57801852,2423434.25356283,0.36280185
4368416.48576474,2488625.0354127,9.327856E-4
4125608.13777268,2399310.91793338,0.29216245
4577696.33395644,2240155.19010838,0.09949557
4195839.7612941,2610299.47614956,0.01841237
4373474.0099609,2330460.22177253,0.11448934
4627702.94782702,2242262.12609732,0.01535547
4589510.64775921,2616372.99864748,0.20714055
4085149.1577045,2603274.49420041,0.049356375
4385586.91987876,2517057.17665174,0.35508984
4585793.55082034,2267088.60907291,0.3298088
4426151.67064217,2466994.49783507,0.117206894
4444194.97615171,2433858.69009713,0.13935204
4181565.93295357,2413273.63992153,0.42935532
4111224.35603584,2379402.46801817,0.17348102
4379126.45114332,2660692.10609967,0.0052238503
4414296.20038699,2484533.97268238,0.37565425
4395473.84159857,2476566.21494502,0.6389745
4167552.55158744,2635493.69999451,0.02034958
4435490.0976851,2408799.66264788,0.17827107
4244646.354453,2584907.61340894,0.031973183
4382476.88591304,2329163.32675874,0.2675783
4254055.87091094,2593697.1016691,0.021097263
4229712.20537011,2372046.91811581,0.018122623
4431239.85786184,2515543.67082518,0.43752554
